320 -94.5672342 38.9277072
322 83.9955879 28.237987
323 -51.92528 -14.235004
324 -97.1080656 32.735687
325 -74.4056612 40.0583238
326 -95.3698028 29.7604267
327 -95.3698028 29.7604267
328 -74.4056612 40.0583238
329 -80.8431267 35.2270869
332 -0.1277583 51.5073509
333 126.5424418 7.3146285
334 -89.3084607 13.490697
335 -122.4194155 37.7749295
336 -95.712891 37.09024
337 -51.92528 -14.235004
338 -71.0588801 42.3600825
340 -95.3782513 29.8474616
341 -81.7624665 28.0443401
342 -110.9381047 31.3011855
343 -81.3792365 28.5383355
344 -106.346771 56.130366
345 -116.419389 34.9592083
346 101.4477793 0.5070677
347 -95.9979883 41.2523634
348 -73.9948227 40.7371865
349 -74.0059413 40.7127837
350 -76.6121893 39.2903848
351 -118.096735 33.9830688
352 -119.4179324 36.778261
353 -3.74922 40.463667
354 -75.5968739 39.9651806
356 -80.026935 32.7593375
357 -107.7586404 32.2686981
358 -74.0059413 40.7127837
359 -3.999461 50.7772135
360 -95.712891 37.09024
361 -69.4454689 45.253783
363 -106.346771 56.130366
364 -122.6764816 45.5230622
365 -58.3815591 -34.6036844
366 18.0713829 59.335078
367 133.775136 -25.274398
368 115.0919509 -8.3405389
369 3.057256 50.62925
370 -95.3698028 29.7604267
372 -54.5641518 -25.9711971
373 -95.712891 37.09024
374 -97.4003801 18.4665063
375 -79.3831843 43.653226
376 -0.1277583 51.5073509
377 -43.1728965 -22.9068467
378 -58.3815591 -34.6036844
379 -75.1652215 39.9525839
380 -106.346771 56.130366
382 -95.3698028 29.7604267
383 -79.0192997 35.7595731
384 -3.7837117 52.1306607
386 -88.7878678 43.7844397
389 -102.552784 23.634501
390 -58.3815591 -34.6036844
391 -71.542969 -35.675147
394 -118.1331593 33.9401088
395 -63.616672 -38.416097
396 -118.2436849 34.0522342
397 -97.1025077 32.4334742
399 -84.5120196 39.1031182
401 -104.9990846 39.9062006
402 -85.6023643 44.3148443
403 -90.0764217 32.3122283
404 -76.6412712 39.0457549
405 -86.7816016 36.1626638
406 -117.9389526 34.0686208
407 -95.712891 37.09024
408 -79.9958864 40.4406248
409 -7.8718585 42.3374017
411 -83.0794301 40.0593253
413 -123.1207375 49.2827291
414 124.211808 9.6113069
416 153.4 -28.016667
417 -95.992775 36.1539816
418 -118.4003563 34.0736204
419 -74.072092 4.7109886
420 8.9452618 45.9907174
421 -43.1728965 -22.9068467
422 -87.6297982 41.8781136
424 -95.712891 37.09024
425 -77.5861029 44.1790105
428 -91.8318334 37.9642529
430 -71.0289755 42.2958595
431 -118.2436849 34.0522342
432 -95.3698028 29.7604267
433 -99.9018131 31.9685988
435 -58.3815591 -34.6036844
436 -120.3453928 45.8740808
437 -118.3617443 34.0900091
438 -81.3792365 28.5383355
439 -118.3962867 33.8495713
440 -78.898619 35.9940329
443 -86.902298 32.3182314
444 -81.5157535 27.6648274
445 -74.4056612 40.0583238
446 -71.109152 42.3458622
447 -117.1149328 32.9603359
448 110.3592127 1.5532783
450 -54.6424026 -25.4068981
451 -101.6412991 21.0946493
452 -122.5616448 37.9746458
453 -79.532157 43.8169837
454 -75.1428632 40.0067623
455 -149.9002778 61.2180556
456 -87.6297982 41.8781136
457 -81.5157535 27.6648274
459 -79.7919754 36.0726354
460 -97.7430608 30.267153
462 -73.987396 40.7610699
463 -1.559458 54.52361
464 -118.2436849 34.0522342
465 -58.443832 -23.442503
468 104.8564217 15.2286861
469 149.6727299 -33.558591
470 -118.2436849 34.0522342
472 -79.9958864 40.4406248
473 -80.1289321 26.3683064
474 -79.3831843 43.653226
475 -74.4056612 40.0583238
476 -111.0937311 34.0489281
477 -90.1994042 38.6270025
478 -73.9918181 40.7637581
482 -118.2353273 34.0445575
485 -71.0588801 42.3600825
486 -66.590149 18.220833
487 -47.066772 -22.851148
488 -75.6971931 45.4215296
490 90.4125181 23.810332
491 77.7758825 28.7305798
492 -92.4888303 30.5177349
493 -73.9862432 40.7578542
494 -80.0684479 26.6167555
495 -118.1937395 33.7700504
496 -97.1744724 47.6727511
497 -66.590149 18.220833
499 -122.4194155 37.7749295
500 -80.1917902 25.7616798
502 -75.1652215 39.9525839
503 -74.297333 4.570868
504 -86.902298 32.3182314
506 -71.0183787 42.0834335
507 -88.8139469 35.6145169
508 12.453389 41.902916
511 -46.6333094 -23.5505199
512 -48.2982474 -10.17528
513 -74.072092 4.7109886
516 -3.7033725 40.4162883
517 -78.6381787 35.7795897
518 -79.9958864 40.4406248
519 -58.3815591 -34.6036844
520 -90.1994042 38.6270025
521 -122.0568849 37.6255556
522 -80.9473146 35.2144026
523 -118.3286614 34.0928092
524 -122.7140548 38.440429
525 139.6917064 35.6894875
527 -73.9853036 40.8817899
528 -58.3815591 -34.6036844
530 -95.3698028 29.7604267
532 121.016508 14.5122739
533 -66.590149 18.220833
534 121.774017 12.879721
535 -87.9922684 15.5149204
536 -3.7037902 40.4167754
537 -95.396082 29.7578256
538 -73.9202391 41.6002842
540 -79.508276 43.8372079
541 121.774017 12.879721
542 -82.907123 40.4172871
543 -57.575926 -25.2637399
544 120.9253285 14.7262727
545 -76.6412712 39.0457549
547 126.5367854 36.5883238
548 -95.3698028 29.7604267
551 -95.712891 37.09024
552 -84.3879824 33.7489954
553 -51.2176986 -30.0346316
555 -78.6568942 37.4315734
556 -61.370976 15.414999
557 -119.4179324 36.778261
558 12.453389 41.902916
559 -81.7948103 26.1420358
560 139.6667187 35.7095821
561 -118.2436849 34.0522342
563 -66.590149 18.220833
564 -74.004931 40.7251584
565 80.9461592 26.8467088
566 -75.9268747 40.3356483
567 -78.6381787 35.7795897
569 -66.58973 6.42375
570 -76.3067676 36.8855515
571 -79.0192997 35.7595731
572 -79.0192997 35.7595731
573 -80.4549026 38.5976262
574 -79.532157 43.8169837
575 -126.6482087 54.3979972
576 -84.3879824 33.7489954
577 -7.09262 31.791702
578 -76.3067676 36.8855515
579 -122.1750657 37.4200507
581 -80.4549026 38.5976262
582 -119.4179324 36.778261
583 -96.7969879 32.7766642
584 -84.3879824 33.7489954
585 -43.285102 -11.5016772
586 -119.3870656 36.5432837
587 -88.1392474 42.2589122
588 121.0244452 14.554729
589 21.005859 44.016521
590 -77.087959 39.285109
591 -83.9207392 35.9606384
592 -114.7420408 44.0682019
593 -76.6412712 39.0457549
594 -77.0368707 38.9071923
596 -74.8885417 41.3220811
600 -122.3334805 47.6022011
601 -81.0998342 32.0835407
603 -93.2650108 44.977753
607 127.766922 35.907757
608 69.901433 22.4353882
609 -81.0558894 29.2858129
610 -66.1659674 18.3691963
611 -110.3308814 29.2972247
612 110.3592127 1.5532783
613 101.975766 4.210484
614 -87.6297982 41.8781136
615 -71.0588801 42.3600825
616 -95.7697131 34.9334298
617 -97.7430608 30.267153
618 -102.4107493 34.2331373
619 -118.4001966 34.0693551
621 -116.8178793 33.9302933
622 -94.198558 39.0150069
623 -94.6858998 46.729553
624 -82.9000751 32.1656221
626 -80.2415896 26.165144
628 -0.1277583 51.5073509
630 -87.6297982 41.8781136
631 -74.0776417 40.7281575
632 -98.4936282 29.4241219
633 2.3522219 48.856614
634 -76.6121893 39.2903848
635 -111.9976644 41.0749571
636 -86.7816016 36.1626638
637 84.124008 28.394857
638 -99.9018131 31.9685988
639 -0.1277583 51.5073509
640 -87.6297982 41.8781136
641 -74.0059413 40.7127837
642 -77.0368707 38.9071923
643 -74.297333 4.570868
644 -73.982174 40.744691
645 -52.4465474 -32.2998858
646 -79.8587185 43.2632033
647 153.05 -27.55
648 -78.8824714 38.0869828
649 -70.5361637 -33.4411781
650 151.2092955 -33.8688197
651 -70.9380677 42.0361249
653 -95.6349463 29.6196787
655 -95.712891 37.09024
656 -81.5157535 27.6648274
657 -80.1917902 25.7616798
658 -122.6764816 45.5230622
659 -100.4370375 31.4637723
660 123.8854366 10.3156992
661 -82.3940104 34.8526176
662 -83.9610538 40.9481078
664 -73.7524327 40.6037837
665 -121.4943996 38.5815719
666 -74.4056612 40.0583238
667 -51.92528 -14.235004
668 -96.7969879 32.7766642
669 -74.0059413 40.7127837
671 -58.3815591 -34.6036844
672 -99.9018131 31.9685988
673 -80.782127 8.537981
674 -80.1917902 25.7616798
675 -102.3396912 43.8553804
676 72.9330298 19.1504232
677 -82.9000751 32.1656221
678 -95.712891 37.09024
679 -87.6297982 41.8781136
681 -80.2213477 40.5169767
682 -46.6333094 -23.5505199
684 -118.2436849 34.0522342
685 -120.7401386 47.7510741
689 -81.5157535 27.6648274
690 72.8776559 19.0759837
693 -106.346771 56.130366
694 -120.5542012 43.8041334
695 -97.1080656 32.735687
697 -116.8178793 33.9302933
698 -58.3815591 -34.6036844
699 -78.9228978 35.0857393
701 -58.2546051 -34.7206336
702 -97.092877 35.0077519
703 121.774017 12.879721
704 -95.712891 37.09024
705 2.3467254 48.8306104
706 -122.2936601 47.532388
707 -104.7739612 39.9539543
709 76.6547932 10.7867303
710 -99.245302 19.4630841
711 100.7501124 13.6899991
713 -71.542969 -35.675147
715 -76.5319854 3.4516467
716 -97.0544341 28.0205733
717 -102.4107493 34.2331373
718 -86.7816016 36.1626638
720 -119.4179324 36.778261
721 -122.3320708 47.6062095
723 -79.9958864 40.4406248
724 -73.655031 43.354045
725 4.6455893 50.7307656
726 -67.6066164 10.2441931
727 -65.2619615 -19.0195852
728 -81.5157535 27.6648274
729 -75.6624122 41.408969
730 -70.9915997 42.4136428
732 -104.1614316 20.2156529
733 -44.2829046 -2.5391099
734 -123.486364 43.487633
735 -122.4194155 37.7749295
736 -88.89653 13.794185
737 -51.92528 -14.235004
738 -86.2541768 41.8297694
739 -121.8863286 37.3382082
740 -43.1728965 -22.9068467
742 -85.6023643 44.3148443
744 -74.0059413 40.7127837
745 -95.9979883 41.2523634
746 -96.7969879 32.7766642
747 -81.5157535 27.6648274
748 -0.0076589 51.4825766
749 102.836031 16.4418564
750 -51.92528 -14.235004
751 -88.7878678 43.7844397
752 -79.9958864 40.4406248
753 -58.443832 -23.442503
755 -3.1952233 58.9181129
757 -92.1310046 37.7907777
758 -99.9018131 31.9685988
759 -118.4911912 34.0194543
760 -74.0059413 40.7127837
761 -74.2330039 40.790429
762 -95.712891 37.09024
763 -95.712891 37.09024
764 -98.2300124 26.2034071
765 -121.925317 37.456385
767 2.213749 46.227638
768 -85.1907904 35.2359025
769 -74.0059413 40.7127837
770 -71.0588801 42.3600825
771 100.3684595 6.1183964
773 -73.7948516 41.1220194
775 -82.8670839 34.1112226
778 -75.6881771 38.2116345
780 -111.0937311 34.0489281
781 -99.133208 19.4326077
782 -80.1917902 25.7616798
783 138.6007456 -34.9284989
784 -78.6568942 37.4315734
785 -118.3406288 33.8358492
786 -84.3640829 33.7589188
788 -76.727745 39.9625984
789 -81.328158 28.597715
790 135.3708291 34.4606341
791 -7.5898434 33.5731104
792 -100.3898881 20.5887932
794 -94.1996286 30.2657655
795 -55.9358581 -29.7445673
796 139.6917064 35.6894875
797 -46.6333094 -23.5505199
798 -98.5471675 29.5087292
799 153.1932534 -28.6104322
800 -70.0218805 -15.8402218
801 -75.6964069 41.374814
802 -74.0059413 40.7127837
804 -79.532157 43.8169837
805 133.775136 -25.274398
806 -45.231637 -22.8469774
807 -122.2669138 38.032977
808 -98.4936282 29.4241219
809 -3.435973 55.378051
810 121.2340199 14.3619051
811 -119.7029194 36.8252277
812 -71.542969 -35.675147
813 -117.1149328 32.9603359
814 -38.5266704 -3.7318616
815 -119.4179324 36.778261
816 -45.1201112 -22.7338724
817 -79.532157 43.8169837
818 8.0031296 46.3376122
819 -118.3359469 46.0687717
820 -119.4179324 36.778261
822 -96.9226178 19.5300435
823 -118.2436849 34.0522342
826 -82.907123 40.4172871
827 -73.4540111 41.394817
828 -73.5130922 44.933688
829 -8.7210065 42.2402169
831 -78.8771496 35.0649336
832 -70.6692655 -33.4488897
833 -50.9907877 -29.942289
835 -0.1277583 51.5073509
836 -63.616672 -38.416097
837 -95.593239 29.6827204
838 46.6752957 24.7135517
839 -80.4549026 38.5976262
840 133.9344057 34.6617511
841 -86.5804473 35.5174913
842 -74.0059413 40.7127837
845 -77.297508 18.109581
846 -84.9702228 34.7698021
847 -91.1403196 30.4582829
850 2.3522219 48.856614
851 -60.0217314 -3.1190275
854 -118.2436849 34.0522342
855 -51.92528 -14.235004
856 -79.3831843 43.653226
857 -79.0192997 35.7595731
858 -101.4787355 32.2503979
859 150.6336091 -33.5356513
860 -98.2061996 19.0412967
861 115.8604572 -31.9505269
862 -111.8910474 40.7607793
863 -79.532157 43.8169837
864 -82.392849 34.853612
865 -84.3879824 33.7489954
866 -0.1638979 51.4996453
867 -89.5181476 37.3058839
868 77.394667 23.2187711
869 -64.264167 -27.7833574
872 -74.0059413 40.7127837
874 69.8508063 21.5089783
876 100.7465323 13.7367291
877 -70.9915997 42.4136428
878 -0.1277583 51.5073509
879 -77.6128039 43.0592452
880 -118.2436849 34.0522342
881 -118.2436849 34.0522342
882 -66.590149 18.220833
885 -73.2519376 40.8212188
887 -87.6297982 41.8781136
888 -67.6066164 10.2441931
889 -89.2903392 31.3271189
890 -105.7820674 39.5500507
891 -46.6333094 -23.5505199
893 141.492117 40.52429
894 -78.4678382 -0.1806532
895 18.509576 -33.8343073
896 -119.4179324 36.778261
898 -75.1652215 39.9525839
899 -78.8783689 42.8864468
900 -97.1080656 32.735687
901 -79.0192997 35.7595731
902 116.0753199 5.9788398
903 -119.4179324 36.778261
904 -74.004931 40.7251584
905 -120.998533 37.0567687
906 -8.4863157 51.8968917
907 -117.7946942 33.6839473
908 -3.435973 55.378051
909 -74.3118212 39.9652553
910 -106.0691004 28.6329957
911 -8.6209272 41.1611919
912 -82.7350514 28.2143574
913 -122.4082053 37.7849105
914 -88.8375807 45.6704497
915 -66.590149 18.220833
916 -76.1398137 43.0422845
917 -87.6297982 41.8781136
918 -86.731496 36.020402
920 -51.92528 -14.235004
921 -98.4936282 29.4241219
922 -81.5157535 27.6648274
923 -75.1652215 39.9525839
924 -86.7816016 36.1626638
925 -39.3206241 -5.4983977
929 -97.1025077 32.4334742
931 -95.712891 37.09024
932 -95.3698028 29.7604267
933 -84.5120196 39.1031182
934 -99.9018131 31.9685988
935 -48.4722778 -1.3647022
936 -118.1755629 34.0831892
939 -87.6297982 41.8781136
940 -152.4072222 57.79
943 -86.4478576 36.995819
944 -74.072092 4.7109886
945 -0.01457 51.481177
947 -71.3824374 42.4072107
948 -74.6125701 42.4813601
949 -95.712891 37.09024
950 -106.346771 56.130366
951 -74.0059413 40.7127837
952 -78.922838 35.0852159
953 -123.1207375 49.2827291
954 -102.552784 23.634501
955 -60.851817 46.2486851
958 -96.7863844 32.9620968
960 -84.5182866 39.1128357
961 -76.6412712 39.0457549
962 -51.92528 -14.235004
963 -81.5157535 27.6648274
964 -2.12882 52.586973
965 -95.712891 37.09024
966 121.774017 12.879721
967 -51.92528 -14.235004
969 -81.0342575 29.059573
971 -87.6297982 41.8781136
972 -80.782127 8.537981
973 -77.0368707 38.9071923
974 1.271715 45.825513
975 -75.1652215 39.9525839
977 -2.0782533 51.8993855
978 -118.2436849 34.0522342
979 -3.435973 55.378051
981 -84.2179279 32.0733169
982 -66.590149 18.220833
983 138.252924 36.204824
984 -66.590149 18.220833
986 16.7280532 52.4519832
988 -96.703333 40.8164896
989 106.822745 -6.1744651
990 -85.6023643 44.3148443
992 -46.6333094 -23.5505199
993 -96.5991593 32.7667955
994 -118.1937395 33.7700504
995 -82.6578557 28.0364135
997 -82.9987942 39.9611755
999 -58.3815591 -34.6036844
1000 153.1932534 -28.6104322
1001 -64.67768 10.1445691
1002 -84.396285 33.7756178
1003 104.195397 35.86166
1004 1.73252 44.075931
1005 -74.0059413 40.7127837
1006 -95.712891 37.09024
1009 -118.3305214 34.0904939
1010 -119.4179324 36.778261
1011 -98.4936282 29.4241219
1012 -95.4699173 29.7484864
1013 -95.712891 37.09024
1014 -74.0059413 40.7127837
1015 -73.7948516 40.7282239
1016 -58.3815591 -34.6036844
1017 -66.58973 6.42375
1018 -74.0059413 40.7127837
1019 -119.4179324 36.778261
1020 -78.6381787 35.7795897
1021 -99.4803241 27.5305671
1022 -96.686667 33.001125
1023 -120.5542012 43.8041334
1024 -0.051206 46.302629
1026 133.775136 -25.274398
1027 -74.0097371 40.7046763
1028 133.775136 -25.274398
1029 133.775136 -25.274398
1031 -84.3879824 33.7489954
1032 -90.5068824 14.6349149
1033 -1.076623 50.7984252
1036 -85.207229 12.865416
1037 -73.9441579 40.6781784
1038 -84.3879824 33.7489954
1039 -87.771964 41.909611
1041 -76.4389549 38.3583413
1042 -106.346771 56.130366
1043 -123.0920446 49.3166353
1044 153.1932534 -28.6104322
1045 -63.616672 -38.416097
1046 -81.0754657 29.0279842
1047 -74.162858 40.731494
1049 -97.7430608 30.267153
1050 -104.9739333 39.5480789
1051 -118.3884078 33.8491816
1052 -82.9000751 32.1656221
1053 -87.6297982 41.8781136
1054 -97.7430608 30.267153
1056 -80.1436057 40.7882723
1057 -79.7919754 36.0726354
1059 -119.4179324 36.778261
1060 -115.2058421 36.2341762
1062 -86.8113781 33.4053867
1063 -1.5319292 53.8050533
1064 -74.0059413 40.7127837
1066 -73.9746494 40.7609595
1067 -99.9018131 31.9685988
1068 -93.6091064 41.6005448
1069 -80.4265821 27.6421326
1070 -79.1622566 40.5434007
1071 29.9187387 31.2000924
1072 -86.7816016 36.1626638
1073 -2.9915726 53.4083714
1075 -121.3153096 44.0581728
1076 -87.6297982 41.8781136
1077 -77.0276216 38.8940974
1078 -92.0497644 32.511694
1079 -87.6297982 41.8781136
1080 -87.9064736 43.0389025
1081 -73.9908163 40.7571517
1084 -81.1637245 33.836081
1085 -2.327506 48.025851
1086 -102.552784 23.634501
1088 -43.9344931 -19.9166813
1089 -78.8783585 35.0526641
1090 -87.5710898 37.9715592
1091 -80.965652 32.032139
1093 -84.5929898 35.4428512
1094 -75.1652215 39.9525839
1095 -95.712891 37.09024
1096 -73.9832325 40.7617293
1098 -90.0715323 29.9510658
1100 -66.58973 6.42375
1102 -74.0059413 40.7127837
1103 -95.3698028 29.7604267
1104 -92.1053864 37.8287218
1106 -123.486364 43.487633
1107 -119.0187125 35.3732921
1108 -74.0059413 40.7127837
1109 -122.2711137 37.8043637
1112 -122.6764816 45.5230622
1113 -77.0368707 38.9071923
1114 -115.1398296 36.1699412
1115 121.1710389 14.9967842
1116 8.468946 60.472024
1117 -51.92528 -14.235004
1118 -81.5157535 27.6648274
1119 -83.0457538 42.331427
1120 -118.2436849 34.0522342
1121 -95.712891 37.09024
1122 -82.9000751 32.1656221
1123 -110.5794014 28.8026584
1125 -99.9018131 31.9685988
1127 -46.6333094 -23.5505199
1128 -118.2436849 34.0522342
1129 -3.0878899 51.187592
1130 -51.92528 -14.235004
1131 7.9127945 5.0377396
1132 -95.712891 37.09024
1135 -119.4179324 36.778261
1136 35.2969694 0.2817596
1138 -96.9561152 32.5884689
1139 -73.9441579 40.6781784
1140 -66.6414616 10.3300103
1141 -85.6023643 44.3148443
1142 -51.92528 -14.235004
1143 -85.8783745 39.9677652
1144 -87.6297982 41.8781136
1145 -99.9018131 31.9685988
1146 -79.9958864 40.4406248
1147 -81.8691228 28.7391313
1149 -118.2436849 34.0522342
1151 -95.712891 37.09024
1152 -122.5648197 45.5311023
1153 -83.985 42.43472
1154 -99.9018131 31.9685988
1155 121.774017 12.879721
1156 -75.1652215 39.9525839
1157 -112.2178565 33.4951996
1158 -51.92528 -14.235004
1159 -99.9018131 31.9685988
1160 -80.1917902 25.7616798
1163 -74.190356 42.9377453
1165 -75.2173379 40.0066538
1167 -79.3831843 43.653226
1168 12.5707002 55.702941
1169 -83.985 42.43472
1170 -118.2436849 34.0522342
1173 107.6191228 -6.9174639
1174 -90.1994042 38.6270025
1175 -87.6297982 41.8781136
1176 -98.2062013 19.0412894
1180 -0.1277583 51.5073509
1181 -0.31195 51.253113
1185 -84.2700179 37.8393332
1186 101.72097 3.15537
1188 -81.503642 28.768505
1189 -77.216339 38.927775
1190 -81.3792365 28.5383355
1191 -74.0059413 40.7127837
1192 -89.3985283 40.6331249
1193 -95.712891 37.09024
1194 -95.712891 37.09024
1195 -81.3792365 28.5383355
1196 -84.3879824 33.7489954
1197 -83.985 42.43472
1198 -119.4179324 36.778261
1199 -8.6291053 41.1579438
1200 -84.3640829 33.7589188
1201 -95.712891 37.09024
1202 -77.8600012 40.7933949
1203 -85.6023643 44.3148443
1204 -87.6297982 41.8781136
1205 -122.1686033 37.4226924
1206 -122.2913078 37.8271784
1207 -81.699154 41.506431
1208 -94.8191285 38.8813958
1209 -118.2436849 34.0522342
1210 121.774017 12.879721
1211 -122.3320708 47.6062095
1212 -86.954437 33.4017766
1213 -100.3161126 25.6866142
1214 -90.1994042 38.6270025
1215 103.7413591 1.492659
1220 -77.297508 18.109581
1222 -122.5504041 47.2356536
1223 -0.0909852 51.5123443
1224 -112.0740373 33.4483771
1226 -118.2436849 34.0522342
1227 -73.9988514 40.7214715
1229 -58.443832 -23.442503
1230 -95.712891 37.09024
